bigram	count
('this', 'end')	1
('proletariat', 'never')	1
('exceptions', 'all')	1
('victorious', 'but')	1
('crudest', 'form')	1
('german', 'and')	1
('social', 'laws')	1
('those', 'ninetenths')	1
('rounding', 'of')	1
('heavenly', 'ecstasies')	1
('every', 'quarter')	1
('kind', 'the')	1
('reformers', 'in')	1
('phrases', 'they')	1
('prophecies', 'of')	1
('or', 'any')	1
('generally', 'in')	1
('simplified', 'the')	1
('present', 'dominates')	1
('languages', 'i')	1
('development', 'at')	1
('and', 'potato')	1
('and', 'petty')	1
('more', 'ridiculous')	1
('should', 'cast')	1
('serious', 'political')	1
('and', 'transport')	1
('motion', 'capital')	1
('to', 'keep')	1
('for', 'agriculture')	1
('has', 'drawn')	1
('are', 'unavoidable')	1
('depicting', 'the')	1
('endanger', 'the')	1
('words', 'it')	1
('the', 'theoretical')	1
('of', 'industrial')	1
('its', 'real')	1
('other', 'portions')	1
('social', 'utopias')	1
('what', 'its')	1
('property', 'abolition')	1
('mean', 'no')	1
('their', 'revolutionary')	1
('their', 'goods')	1
('every', 'principle')	1
('labour', 'between')	1
('it', 'ceased')	1
('tottering', 'feudal')	1
('any', 'sectarian')	1
('through', 'they')	1
('confess', 'that')	1
('of', 'factories')	1
('bourgeoisie', 'against')	1
('laborers', 'the')	1
('ideas', 'concerning')	1
('belong', 'economists')	1
('which', 'to')	1
('own', 'ends')	1
('carried', 'out')	1
('advanced', 'opposition')	1
('the', 'virtuous')	1
('ideas', 'but')	1
('against', 'representative')	1
('by', 'his')	1
('wrote', 'alienation')	1
('its', 'exploitation')	1
('when', 'once')	1
('ranks', 'of')	1
('the', 'extension')	1
('further', 'the')	1
('bourgeoisie', 'about')	1
('training', 'to')	1
('of', 'land')	1
('foundation', 'is')	1
('selfinterest', 'than')	1
('old', 'means')	1
('workshop', 'of')	1
('proposals', 'therefore')	1
('hateful', 'upstart')	1
('their', 'proletarians')	1
('their', 'periodical')	1
('produces', 'above')	1
('plead', 'guilty')	1
('of', 'reactionary')	1
('land', 'in')	1
('material', 'but')	1
('not', 'to')	1
('served', 'as')	1
('sentimental', 'veil')	1
('not', 'fight')	1
('was', 'taken')	1
('antagonisms', 'society')	1
('workingclass', 'risings')	1
('the', 'robe')	1
('monopoly', '6')	1
('land', 'to')	1
('with', 'restricted')	1
('has', 'become')	1
('thus', 'at')	1
('pass', 'that')	1
('pedantry', 'and')	1
('law', 'for')	1
('a', 'really')	1
('socialism', 'owing')	1
('grievances', 'in')	1
('action', 'historically')	1
('destroyed', 'and')	1
('the', 'enlightenment')	1
('italy', 'and')	1
('immensely', 'facilitated')	1
('be', 'put')	1
('meanwhile', 'gradually')	1
('thenceforth', 'a')	1
('a', 'capitalist')	1
('critical', 'element')	1
('clearly', 'understanding')	1
('to', 'restoring')	1
('confiscation', 'of')	1
('class', 'property')	1
('a', 'philosophical')	1
('again', 'stronger')	1
('refer', 'to')	1
('capitalists', 'partly')	1
('hands', 'just')	1
('whole', 'populations')	1
('so', 'little')	1
('workman', 'is')	1
('speed', 'of')	1
('class', 'thus')	1
('are', 'fettered')	1
('core', 'but')	1
('own', 'gravediggers')	1
('the', 'prelude')	1
('the', 'remnants')	1
('bourgeois', 'modern')	1
('least', 'is')	1
('painted', 'at')	1
('distinctions', 'of')	1
('wages', 'to')	1
('with', 'sober')	1
('nations', 'on')	1
('communistic', 'mode')	1
('and', 'their')	1
('german', 'policespies')	1
('echo', 'of')	1
('literature', 'which')	1
('public', 'purposes')	1
('the', 'improvement')	1
('foundation', 'for')	1
('proletarian', 'almsbag')	1
('point', 'where')	1
('they', 'became')	1
('than', 'to')	1
('question', 'for')	1
('prostitution', 'both')	1
('people', 'when')	1
('gospel', 'the')	1
('this', 'german')	1
('state', 'capital')	1
('of', 'democratic')	1
('any', 'historical')	1
('in', 'relation')	1
('requiring', 'for')	1
('the', 'carrying')	1
('social', 'levelling')	1
('feudalists', 'forget')	1
('wonder', 'that')	1
('apples', 'dropped')	1
('wives', 'bourgeois')	1
('french', 'sense')	1
('status', 'by')	1
('various', 'more')	1
('climes', 'in')	1
('productionthis', 'misconception')	1
('while', 'the')	1
('of', 'taxation')	1
('been', 'modified')	1
('afterwards', 'in')	1
('does', 'this')	1
('chorus', 'the')	1
('to', 'say')	1
('this', 'fact')	1
('to', 'association')	1
('their', 'philosophical')	1
('freedom', 'and')	1
('the', 'holy')	1
('utterance', 'of')	1
('validity', 'for')	1
('silly', 'lives')	1
('each', 'step')	1
('for', 'his')	1
('loud', 'and')	1
('adversaries', 'two')	1
('take', 'from')	1
('phrases', 'at')	1
('revolutionary', 'combination')	1
('in', 'that')	1
('must', 'necessarily')	1
('arena', 'the')	1
('religions', 'were')	1
('assumes', 'such')	1
('modern', 'conditions')	1
('the', 'men')	1
('which', 'appear')	1
('further', 'reproached')	1
('guildmasters', 'were')	1
('castles', 'in')	1
('childrens', 'factory')	1
('in', '1846')	1
('all', 'civilised')	1
('child', 'becomes')	1
('governments', 'as')	1
('and', 'communists')	1
('character', 'to')	1
('it', 'proclaimed')	1
('publications', 'that')	1
('content', 'with')	1
('english', 'french')	1
('foreigners', 'to')	1
('echo', 'it')	1
('every', 'imaginable')	1
('progress', 'finally')	1
('too', 'powerful')	1
('between', 'capital')	1
('return', 'put')	1
('life', 'corresponding')	1
('present', 'but')	1
('merely', 'to')	1
('and', 'progress')	1
('past', 'historical')	1
('labourer', 'in')	1
('young', 'england')	1
('more', 'compact')	1
('with', 'wanting')	1
('significance', 'and')	1
('peaceful', 'means')	1
('time', 'finally')	1
('necessarily', 'resulting')	1
('deeper', 'below')	1
('his', 'wages')	1
('having', 'the')	1
('christian', 'asceticism')	1
('supreme', 'and')	1
('the', 'misery')	1
('may', 'here')	1
('epoch', 'of')	1
('total', 'disappearance')	1
('personal', 'it')	1
('constitute', 'itself')	1
('serf', 'in')	1
('property', 'and')	1
('own', 'bourgeois')	1
('the', 'prevention')	1
('industry', 'becomes')	1
('their', 'ancient')	1
('capable', 'of')	1
('product', 'and')	1
('task', 'so')	1
('also', 'social')	1
('seclusion', 'and')	1
('has', 'disclosed')	1
('appear', 'economically')	1
('classes', 'directly')	1
('every', 'form')	1
('word', 'national')	1
('sweeps', 'away')	1
('old', 'bourgeois')	1
('an', 'earlier')	1
('of', 'future')	1
('need', 'of')	1
('habitually', 'appeal')	1
('word', 'you')	1
('of', 'knowledge')	1
('of', 'laws')	1
('editions', 'of')	1
('destructive', 'tendency')	1
('social', 'grievances')	1
('measures', 'therefore')	1
('and', 'german')	1
('sismondi', 'was')	1
('are', 'prevented')	1
('weapon', 'for')	1
('soon', 'as')	1
('found', 'its')	1
('product', 'of')	1
('from', 'your')	1
('ground', 'are')	1
('served', 'the')	1
('minorities', 'or')	1
('of', 'practical')	1
('modern', 'proletariat')	1
('commerce', 'navigation')	1
('general', 'results')	1
('to', 'division')	1
('revolution', 'has')	1
('for', 'managing')	1
('called', 'is')	1
('common', 'plan')	1
('possible', 'plan')	1
('no', 'man')	1
('his', 'kind')	1
('wheel', 'of')	1
('absolutism', 'german')	1
('is', 'absolutely')	1
('superintendence', 'of')	1
('eyes', 'into')	1
('the', 'socialistic')	1
('they', 'forget')	1
('reproduce', 'a')	1
('communists', 'to')	1
('rate', 'of')	1
('independently', 'of')	1
('the', 'average')	1
('family', 'even')	1
('proletariat', 'from')	1
('if', 'selling')	1
('necessary', 'condition')	1
('it', 'pointed')	1
('epoch', 'from')	1
('all', 'feudal')	1
('of', 'true')	1
('new', 'wants')	1
('preaching', 'to')	1
('are', 'besides')	1
('this', 'person')	1
('it', 'in')	1
('material', 'existence')	1
('all', 'iii')	1
('has', 'greatly')	1
('will', 'along')	1
('character', 'into')	1
('with', 'it')	1
('lurk', 'in')	1
('newformed', 'ones')	1
('to', 'march')	1
('single', 'instant')	1
('abolish', 'that')	1
('became', 'so')	1
('great', 'part')	1
('means', 'and')	1
('nursery', 'tale')	1
('to', 'depreciate')	1
('results', 'of')	1
('with', 'desiring')	1
('rises', 'up')	1
('indeed', 'be')	1
('to', 'raise')	1
('of', 'proclaiming')	1
('exploited', 'working')	1
('philistine', 'it')	1
('of', 'circumstances')	1
('conjured', 'up')	1
('to', 'formulate')	1
('identical', 'with')	1
('holy', 'water')	1
('these', 'measures')	1
('not', 'as')	1
('the', 'poet')	1
('of', 'age')	1
('a', 'series')	1
('that', 'such')	1
('swept', 'out')	1
('and', 'commercially')	1
('nation', 'must')	1
('this', 'change')	1
('first', 'french')	1
('that', 'within')	1
('history', 'the')	1
('the', 'price')	1
('its', 'classes')	1
('must', 'of')	1
('incompetent', 'to')	1
('systems', 'of')	1
('enormous', 'majority')	1
('critical', 'position')	1
('who', 'is')	1
('insists', 'on')	1
('state', 'has')	1
('talk', 'about')	1
('doing', 'away')	1
('disturbance', 'of')	1
('so', 'only')	1
('pave', 'the')	1
('of', 'criticalutopian')	1
('socialists', 'wrapped')	1
('natural', 'superiors')	1
('adapted', 'to')	1
('fitting', 'complement')	1
('desirous', 'of')	1
('ideas', 'succumbed')	1
('and', 'simplify')	1
('cannot', 'stir')	1
('in', 'unaltered')	1
('their', 'impending')	1
('capitalist', 'is')	1
('superstitious', 'belief')	1
('possible', 'of')	1
('party', 'that')	1
('the', 'giant')	1
('a', 'similar')	1
('england', 'this')	1
('reformistes', 'iv')	1
('countries', 'nevertheless')	1
('thorough', 'exploitation')	1
('without', 'losing')	1
('not', 'invented')	1
('love', 'and')	1
('philosophers', 'wouldbe')	1
('mission', 'is')	1
('destroyed', 'in')	1
('individual', 'members')	1
('gradual', 'abolition')	1
('proletarians', 'into')	1
('history', 'we')	1
('proletariat', 'or')	1
('the', 'disposal')	1
('very', 'foundation')	1
('their', 'parents')	1
('whose', 'foundation')	1
('made', 'in')	1
('revolutionary', 'their')	1
('party', 'which')	1
